suj,trial_id,is_trial,trial_name,trial_type,response,dur,ojoDI,blink,amp_sacada,pupila,gaze,nf,fixX,fixY,targetSide,tX1,tY1,tX2,tY2,tX3,tY3,fixStart,fixEnd,fixMid,timeline,score
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,148,1,0,2.45475,2.94679,1687,14,1217.3,506.261,181,613,1061,1125,869,0,0,2007041.00,2007189.00,2007115.00,1473.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,114,1,0,12.1341,2.97955,1687,14,709.833,599.667,181,613,1061,1125,869,0,0,2007222.00,2007336.00,2007279.00,1654.00,28
2019_07_13_16_38_07,27,0,27-same16,N/A,N/A,114,1,0,11.1152,2.95465,1687,14,1166.56,482.5,181,613,1061,1125,869,0,0,2007416.00,2007530.00,2007473.00,1848.00,28
2019_07_13_16_38_07,27,1,27-same16,same,S,207,0,0,0,3.02494,441,4,1081.06,416.875,181,613,869,1125,869,0,0,2008475.00,2008682.00,2008578.50,0.00,28
2019_07_13_16_38_07,27,1,27-same16,same,S,93,0,0,8.74932,2.99726,441,4,712.333,438.4,181,613,869,1125,869,0,0,2008703.00,2008796.00,2008749.50,228.00,28
2019_07_13_16_38_07,27,1,27-same16,same,S,74,0,0,1.06902,3.0152,441,4,745.417,468.583,181,613,869,1125,869,0,0,2008803.00,2008877.00,2008840.00,328.00,28
2019_07_13_16_38_07,27,1,27-same16,same,S,67,0,0,9.66931,3.03111,441,4,1154.09,482.364,181,613,869,1125,869,0,0,2008917.00,2008984.00,2008950.50,442.00,28
2019_07_13_16_38_07,27,1,27-same16,same,S,207,1,0,0,3.03111,402,4,1046.88,456.531,181,613,869,1125,869,0,0,2008475.00,2008682.00,2008578.50,0.00,28
2019_07_13_16_38_07,27,1,27-same16,same,S,47,1,0,8.50224,3.04462,402,4,688.375,442.625,181,613,869,1125,869,0,0,2008723.00,2008770.00,2008746.50,248.00,28
2019_07_13_16_38_07,27,1,27-same16,same,S,101,1,0,1.18501,3.0611,402,4,651.625,476,181,613,869,1125,869,0,0,2008776.00,2008877.00,2008826.50,301.00,28
2019_07_13_16_38_07,27,1,27-same16,same,S,47,1,0,11.6483,3.10686,402,4,1144.5,519,181,613,869,1125,869,0,0,2008944.00,2008991.00,2008967.50,469.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,121,0,0,0,2.89983,1672,16,958.158,458.368,181,613,1061,1125,869,0,0,2010283.00,2010404.00,2010343.50,0.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,120,0,0,0.511815,2.90001,1672,16,979.158,462.684,181,613,1061,1125,869,0,0,2010411.00,2010531.00,2010471.00,128.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,47,0,0,6.52238,2.989,1672,16,1252.5,486.625,181,613,1061,1125,869,0,0,2010551.00,2010598.00,2010574.50,268.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,87,0,0,0.62008,2.95784,1672,16,1234,504.857,181,613,1061,1125,869,0,0,2010605.00,2010692.00,2010648.50,322.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,120,0,0,0.834867,2.89567,1672,16,1252.21,475,181,613,1061,1125,869,0,0,2010699.00,2010819.00,2010759.00,416.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,80,0,0,0.385489,2.81954,1672,16,1260.77,461.308,181,613,1061,1125,869,0,0,2010826.00,2010906.00,2010866.00,543.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,60,0,0,0.864232,2.75589,1672,16,1225.1,467.5,181,613,1061,1125,869,0,0,2010913.00,2010973.00,2010943.00,630.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,127,0,0,0.666142,2.71605,1672,16,1231.95,440.45,181,613,1061,1125,869,0,0,2010980.00,2011107.00,2011043.50,697.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,181,0,0,1.10783,2.70006,1672,16,1272.39,463.214,181,613,1061,1125,869,0,0,2011154.00,2011335.00,2011244.50,871.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,214,0,0,2.33817,2.83668,1672,16,1174.45,459.939,181,613,1061,1125,869,0,0,2011389.00,2011603.00,2011496.00,1106.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,120,0,0,0.641718,2.85601,1672,16,1175.74,486.789,181,613,1061,1125,869,0,0,2011610.00,2011730.00,2011670.00,1327.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,80,0,0,10.5507,2.84492,1672,16,736.769,571.154,181,613,1061,1125,869,0,0,2011777.00,2011857.00,2011817.00,1494.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,94,0,0,0.43566,2.82512,1672,16,747.6,556.467,181,613,1061,1125,869,0,0,2011864.00,2011958.00,2011911.00,1581.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,54,0,0,11.8957,2.8315,1672,16,1251.56,516.222,181,613,1061,1125,869,0,0,2012038.00,2012092.00,2012065.00,1755.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,47,0,0,0.751692,2.77231,1672,16,1224.88,499.5,181,613,1061,1125,869,0,0,2012105.00,2012152.00,2012128.50,1822.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,120,0,0,0.936362,2.85309,1672,16,1185.74,496.895,181,613,1061,1125,869,0,0,2012159.00,2012279.00,2012219.00,1876.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,54,1,0,0,2.92139,1737,18,916.111,483.667,181,613,1061,1125,869,0,0,2010283.00,2010337.00,2010310.00,0.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,87,1,0,0.721675,2.95564,1737,18,932.643,458.357,181,613,1061,1125,869,0,0,2010344.00,2010431.00,2010387.50,61.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,88,1,0,0.593257,2.9396,1737,18,957.214,454.643,181,613,1061,1125,869,0,0,2010437.00,2010525.00,2010481.00,154.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,48,1,0,5.09943,2.98783,1737,18,1165.38,505,181,613,1061,1125,869,0,0,2010544.00,2010592.00,2010568.00,261.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,74,1,0,0.570215,2.98641,1737,18,1170.08,528.417,181,613,1061,1125,869,0,0,2010598.00,2010672.00,2010635.00,315.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,207,1,0,1.26268,2.87872,1737,18,1218.16,506.344,181,613,1061,1125,869,0,0,2010679.00,2010886.00,2010782.50,396.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,48,1,0,1.05312,2.8339,1737,18,1175,515.5,181,613,1061,1125,869,0,0,2010899.00,2010947.00,2010923.00,616.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,154,1,0,1.06755,2.76115,1737,18,1197.54,476.875,181,613,1061,1125,869,0,0,2010953.00,2011107.00,2011030.00,670.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,74,1,0,1.61815,2.75295,1737,18,1220.5,540.667,181,613,1061,1125,869,0,0,2011134.00,2011208.00,2011171.00,851.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,140,1,0,1.75543,2.75859,1737,18,1228.45,467.545,181,613,1061,1125,869,0,0,2011215.00,2011355.00,2011285.00,932.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,47,1,0,2.30331,2.75242,1737,18,1132,471.375,181,613,1061,1125,869,0,0,2011382.00,2011429.00,2011405.50,1099.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,134,1,0,0.277147,2.75733,1737,18,1142.38,476.571,181,613,1061,1125,869,0,0,2011435.00,2011569.00,2011502.00,1152.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,161,1,0,0.396167,2.79459,1737,18,1152.4,489.8,181,613,1061,1125,869,0,0,2011576.00,2011737.00,2011656.50,1293.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,73,1,0,10.6763,2.77727,1737,18,714.583,603.917,181,613,1061,1125,869,0,0,2011784.00,2011857.00,2011820.50,1501.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,74,1,0,0.439776,2.81188,1737,18,724.917,588.667,181,613,1061,1125,869,0,0,2011864.00,2011938.00,2011901.00,1581.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,53,1,0,10.5962,2.74913,1737,18,1169.33,524.889,181,613,1061,1125,869,0,0,2011992.00,2012045.00,2012018.50,1709.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,87,1,0,0.701996,2.84331,1737,18,1177,496.5,181,613,1061,1125,869,0,0,2012052.00,2012139.00,2012095.50,1769.00,28
2019_07_13_16_38_07,28,0,28-different12,N/A,N/A,134,1,0,0.948823,2.75793,1737,18,1189.62,534.19,181,613,1061,1125,869,0,0,2012145.00,2012279.00,2012212.00,1862.00,28
2019_07_13_16_38_07,28,1,28-different12,different,D,160,0,0,0,2.85182,308,3,1060.68,463.92,181,613,869,1125,677,0,0,2013191.00,2013351.00,2013271.00,0.00,28
2019_07_13_16_38_07,28,1,28-different12,different,D,47,0,0,1.06389,2.84161,308,3,1040.13,424.375,181,613,869,1125,677,0,0,2013358.00,2013405.00,2013381.50,167.00,28
2019_07_13_16_38_07,28,1,28-different12,different,D,101,0,0,6.37586,2.78324,308,3,772.125,414.75,181,613,869,1125,677,0,0,2013445.00,2013546.00,2013495.50,254.00,28
2019_07_13_16_38_07,28,1,28-different12,different,D,154,1,0,0,2.86147,295,3,1008.21,499.042,181,613,869,1125,677,0,0,2013191.00,2013345.00,2013268.00,0.00,28
2019_07_13_16_38_07,28,1,28-different12,different,D,47,1,0,1.47637,2.80042,295,3,1002,437.5,181,613,869,1125,677,0,0,2013351.00,2013398.00,2013374.50,160.00,28
2019_07_13_16_38_07,28,1,28-different12,different,D,94,1,0,6.11408,2.81908,295,3,745.067,428.933,181,613,869,1125,677,0,0,2013445.00,2013539.00,2013492.00,254.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,235,0,0,0,2.94247,1690,14,1014.08,466.139,181,613,869,1125,677,0,0,2014878.00,2015113.00,2014995.50,0.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,114,0,0,4.44683,2.92163,1690,14,1157.61,346.833,181,613,869,1125,677,0,0,2015133.00,2015247.00,2015190.00,255.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,155,0,0,1.27548,2.84193,1690,14,1174.21,296.042,181,613,869,1125,677,0,0,2015253.00,2015408.00,2015330.50,375.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,107,0,0,1.56056,2.812,1690,14,1230.29,329.647,181,613,869,1125,677,0,0,2015421.00,2015528.00,2015474.50,543.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,74,0,0,10.1485,2.7006,1690,14,804,382.75,181,613,869,1125,677,0,0,2015635.00,2015709.00,2015672.00,757.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,254,0,0,1.03415,2.73962,1690,14,791.462,341.282,181,613,869,1125,677,0,0,2015716.00,2015970.00,2015843.00,838.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,54,0,0,10.6571,2.86189,1690,14,1237.56,270.889,181,613,869,1125,677,0,0,2016057.00,2016111.00,2016084.00,1179.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,67,0,0,1.25013,2.823,1690,14,1230.45,219,181,613,869,1125,677,0,0,2016118.00,2016185.00,2016151.50,1240.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,181,0,0,2.26902,2.83669,1690,14,1250.79,311.893,181,613,869,1125,677,0,0,2016191.00,2016372.00,2016281.50,1313.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,94,0,0,0.0427381,2.81065,1690,14,1252.4,312.667,181,613,869,1125,677,0,0,2016379.00,2016473.00,2016426.00,1501.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,60,0,0,2.57972,2.82776,1690,14,1149.7,346.5,181,613,869,1125,677,0,0,2016493.00,2016553.00,2016523.00,1615.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,80,0,0,1.19686,2.81521,1690,14,1184.08,310,181,613,869,1125,677,0,0,2016560.00,2016640.00,2016600.00,1682.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,74,0,0,1.38181,2.81529,1690,14,1146.75,354.25,181,613,869,1125,677,0,0,2016647.00,2016721.00,2016684.00,1769.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,141,0,0,1.24243,2.7873,1690,14,1195.09,334.955,181,613,869,1125,677,0,0,2016734.00,2016875.00,2016804.50,1856.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,195,1,0,0,2.9214,1623,20,1002.4,478.933,181,613,869,1125,677,0,0,2014878.00,2015073.00,2014975.50,0.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,107,1,0,4.81239,2.88,1623,20,1131.88,323.824,181,613,869,1125,677,0,0,2015140.00,2015247.00,2015193.50,262.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,61,1,0,0.595809,2.84513,1623,20,1151.1,307.9,181,613,869,1125,677,0,0,2015253.00,2015314.00,2015283.50,375.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,88,1,0,0.638641,2.80567,1623,20,1128.5,322.214,181,613,869,1125,677,0,0,2015320.00,2015408.00,2015364.00,442.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,47,1,0,1.35137,2.77009,1623,20,1131.5,378.75,181,613,869,1125,677,0,0,2015421.00,2015468.00,2015444.50,543.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,74,1,0,0.61763,2.74029,1623,20,1134.75,404.417,181,613,869,1125,677,0,0,2015474.00,2015548.00,2015511.00,596.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,94,1,0,9.00107,2.8351,1623,20,754.6,407.067,181,613,869,1125,677,0,0,2015595.00,2015689.00,2015642.00,717.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,67,1,0,0.764676,2.81628,1623,20,728.727,388.182,181,613,869,1125,677,0,0,2015709.00,2015776.00,2015742.50,831.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,46,1,0,0.947596,2.88098,1623,20,746.375,352.625,181,613,869,1125,677,0,0,2015783.00,2015829.00,2015806.00,905.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,47,1,0,0.618691,2.80399,1623,20,751,378.125,181,613,869,1125,677,0,0,2015836.00,2015883.00,2015859.50,958.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,127,1,0,0.775115,2.80104,1623,20,726.3,357.05,181,613,869,1125,677,0,0,2015890.00,2016017.00,2015953.50,1012.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,60,1,0,10.8921,2.7671,1623,20,1188.1,353.7,181,613,869,1125,677,0,0,2016051.00,2016111.00,2016081.00,1173.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,60,1,0,1.72594,2.79068,1623,20,1241.1,304.5,181,613,869,1125,677,0,0,2016118.00,2016178.00,2016148.00,1240.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,187,1,0,2.3983,2.74061,1623,20,1171.59,377.103,181,613,869,1125,677,0,0,2016185.00,2016372.00,2016278.50,1307.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,61,1,0,0.707954,2.71818,1623,20,1157.7,350.9,181,613,869,1125,677,0,0,2016412.00,2016473.00,2016442.50,1534.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,54,1,0,2.06041,2.73152,1623,20,1081.89,392.222,181,613,869,1125,677,0,0,2016506.00,2016560.00,2016533.00,1628.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,73,1,0,1.79869,2.72832,1623,20,1117.25,325.667,181,613,869,1125,677,0,0,2016567.00,2016640.00,2016603.50,1689.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,47,1,0,1.94045,2.75005,1623,20,1069.88,391.75,181,613,869,1125,677,0,0,2016667.00,2016714.00,2016690.50,1789.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,54,1,0,2.99224,2.75652,1623,20,1126,279.556,181,613,869,1125,677,0,0,2016740.00,2016794.00,2016767.00,1862.00,28
2019_07_13_16_38_07,29,0,29-different13,N/A,N/A,74,1,0,0.991352,2.76509,1623,20,1141.5,318.083,181,613,869,1125,677,0,0,2016801.00,2016875.00,2016838.00,1923.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,93,0,0,0,3.02173,582,7,1092.07,402.667,181,613,677,1125,869,0,0,2017786.00,2017879.00,2017832.50,0.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,87,0,0,0.886977,3.07665,582,7,1095.71,439.643,181,613,677,1125,869,0,0,2017886.00,2017973.00,2017929.50,100.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,67,0,0,4.27609,3.11184,582,7,930.182,370.364,181,613,677,1125,869,0,0,2017993.00,2018060.00,2018026.50,207.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,80,0,0,4.9263,3.06927,582,7,1136.77,380.923,181,613,677,1125,869,0,0,2018087.00,2018167.00,2018127.00,301.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,134,0,0,1.42277,3.03469,582,7,1079.05,366.048,181,613,677,1125,869,0,0,2018174.00,2018308.00,2018241.00,388.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,47,0,0,0.712102,2.97761,582,7,1059.38,343.625,181,613,677,1125,869,0,0,2018315.00,2018362.00,2018338.50,529.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,74,0,0,0.399125,2.96666,582,7,1074.17,351.417,181,613,677,1125,869,0,0,2018368.00,2018442.00,2018405.00,582.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,194,1,0,0,3.05073,649,5,1051.07,444.167,181,613,677,1125,869,0,0,2017786.00,2017980.00,2017883.00,0.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,47,1,0,3.54336,3.03758,649,5,904.625,418.875,181,613,677,1125,869,0,0,2018013.00,2018060.00,2018036.50,227.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,181,1,0,4.47866,3.0468,649,5,1091.75,400.964,181,613,677,1125,869,0,0,2018067.00,2018248.00,2018157.50,281.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,53,1,0,0.595326,3.00605,649,5,1084,424.667,181,613,677,1125,869,0,0,2018255.00,2018308.00,2018281.50,469.00,28
2019_07_13_16_38_07,29,1,29-different13,different,D,174,1,0,2.03606,2.96982,649,5,1007.44,387,181,613,677,1125,869,0,0,2018315.00,2018489.00,2018402.00,529.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,147,0,0,0,2.90658,1709,15,964.739,431.478,181,613,869,1125,677,0,0,2019748.00,2019895.00,2019821.50,6.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,54,0,0,0.504747,2.9828,1709,15,954.667,412.889,181,613,869,1125,677,0,0,2019902.00,2019956.00,2019929.00,160.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,53,0,0,4.40161,2.93373,1709,15,772,385.333,181,613,869,1125,677,0,0,2020003.00,2020056.00,2020029.50,261.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,53,0,0,0.4382,2.8937,1709,15,767.889,403.222,181,613,869,1125,677,0,0,2020063.00,2020116.00,2020089.50,321.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,87,0,0,1.38431,2.86531,1709,15,805.929,447,181,613,869,1125,677,0,0,2020123.00,2020210.00,2020166.50,381.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,54,0,0,7.27918,2.88429,1709,15,1089,329.333,181,613,869,1125,677,0,0,2020217.00,2020271.00,2020244.00,475.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,155,0,0,0.520772,2.83467,1709,15,1080.58,349.458,181,613,869,1125,677,0,0,2020277.00,2020432.00,2020354.50,535.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,80,0,0,1.12195,2.71734,1709,15,1127.54,351.538,181,613,869,1125,677,0,0,2020472.00,2020552.00,2020512.00,730.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,174,0,0,0.870583,2.84337,1709,15,1144.93,319.481,181,613,869,1125,677,0,0,2020559.00,2020733.00,2020646.00,817.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,134,0,0,1.93538,2.96684,1709,15,1065.1,333.762,181,613,869,1125,677,0,0,2020740.00,2020874.00,2020807.00,998.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,255,0,0,2.93389,3.0606,1709,15,945.026,307.077,181,613,869,1125,677,0,0,2020920.00,2021175.00,2021047.50,1178.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,54,0,0,3.9023,2.98454,1709,15,789.222,357.333,181,613,869,1125,677,0,0,2021188.00,2021242.00,2021215.00,1446.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,174,0,0,0.58999,3.04118,1709,15,772.815,375.815,181,613,869,1125,677,0,0,2021262.00,2021436.00,2021349.00,1520.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,141,0,0,0.939106,3.06681,1709,15,797.545,406.409,181,613,869,1125,677,0,0,2021443.00,2021584.00,2021513.50,1701.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,94,0,0,1.17606,3.0643,1709,15,784.867,358.8,181,613,869,1125,677,0,0,2021590.00,2021684.00,2021637.00,1848.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,67,1,0,0,2.99962,1798,18,898.273,440.727,181,613,869,1125,677,0,0,2019748.00,2019815.00,2019781.50,6.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,94,1,0,0.732248,3.01063,1798,18,927.733,449.267,181,613,869,1125,677,0,0,2019822.00,2019916.00,2019869.00,80.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,67,1,0,0.733324,2.92954,1798,18,917.364,478.182,181,613,869,1125,677,0,0,2019922.00,2019989.00,2019955.50,180.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,46,1,0,3.94772,3.06491,1798,18,768,406.625,181,613,869,1125,677,0,0,2020003.00,2020049.00,2020026.00,261.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,121,1,0,0.736646,2.99188,1798,18,757.474,435.632,181,613,869,1125,677,0,0,2020056.00,2020177.00,2020116.50,314.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,87,1,0,7.05264,2.86526,1798,18,1041.86,350.286,181,613,869,1125,677,0,0,2020224.00,2020311.00,2020267.50,482.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,47,1,0,0.791248,2.76565,1798,18,1050.63,382.25,181,613,869,1125,677,0,0,2020331.00,2020378.00,2020354.50,589.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,208,1,0,0.374563,2.7622,1798,18,1050.88,366.563,181,613,869,1125,677,0,0,2020384.00,2020592.00,2020488.00,642.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,154,1,0,0.680733,2.80468,1798,18,1066.75,342.875,181,613,869,1125,677,0,0,2020599.00,2020753.00,2020676.00,857.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,140,1,0,0.595664,2.92604,1798,18,1041.82,343.864,181,613,869,1125,677,0,0,2020760.00,2020900.00,2020830.00,1018.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,61,1,0,3.73242,3.05178,1798,18,885.7,332.1,181,613,869,1125,677,0,0,2020920.00,2020981.00,2020950.50,1178.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,88,1,0,0.773942,3.10647,1798,18,916.571,342,181,613,869,1125,677,0,0,2020987.00,2021075.00,2021031.00,1245.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,101,1,0,0.301605,3.0413,1798,18,904,343.25,181,613,869,1125,677,0,0,2021081.00,2021182.00,2021131.50,1339.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,94,1,0,3.6689,3.03196,1798,18,755.733,384.467,181,613,869,1125,677,0,0,2021188.00,2021282.00,2021235.00,1446.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,161,1,0,0.515779,3.04742,1798,18,738.64,397.68,181,613,869,1125,677,0,0,2021289.00,2021450.00,2021369.50,1547.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,101,1,0,0.582395,2.99869,1798,18,739.438,422.063,181,613,869,1125,677,0,0,2021456.00,2021557.00,2021506.50,1714.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,101,1,0,1.17278,2.95992,1798,18,725.125,375.063,181,613,869,1125,677,0,0,2021563.00,2021664.00,2021613.50,1821.00,28
2019_07_13_16_38_07,30,0,30-different14,N/A,N/A,60,1,0,1.05422,2.87619,1798,18,747.9,412.9,181,613,869,1125,677,0,0,2021671.00,2021731.00,2021701.00,1929.00,28
2019_07_13_16_38_07,30,1,30-different14,different,D,188,0,0,0,2.90338,422,4,848.621,395.241,181,613,869,1125,1061,0,0,2022662.00,2022850.00,2022756.00,14.00,28
2019_07_13_16_38_07,30,1,30-different14,different,D,73,0,0,2.82057,3.038,422,4,730.833,405.583,181,613,869,1125,1061,0,0,2022870.00,2022943.00,2022906.50,222.00,28
2019_07_13_16_38_07,30,1,30-different14,different,D,54,0,0,0.133605,3.02515,422,4,725.556,407.444,181,613,869,1125,1061,0,0,2022950.00,2023004.00,2022977.00,302.00,28
2019_07_13_16_38_07,30,1,30-different14,different,D,107,0,0,12.1699,3.04676,422,4,1190.53,634.765,181,613,869,1125,1061,0,0,2023044.00,2023151.00,2023097.50,396.00,28
2019_07_13_16_38_07,30,1,30-different14,different,D,115,1,0,0,2.87239,469,6,816.611,440.611,181,613,869,1125,1061,0,0,2022648.00,2022763.00,2022705.50,0.00,28
2019_07_13_16_38_07,30,1,30-different14,different,D,94,1,0,0.909942,2.91226,469,6,806,404,181,613,869,1125,1061,0,0,2022769.00,2022863.00,2022816.00,121.00,28
2019_07_13_16_38_07,30,1,30-different14,different,D,60,1,0,2.87205,3.05846,469,6,693.5,446.9,181,613,869,1125,1061,0,0,2022870.00,2022930.00,2022900.00,222.00,28
